,Unnamed: 0,WEEK_START,quote,author,score,country,sentiment,direction
669,1933,2025-01-13,"'The US vetoes a draft UN Security Council resolution calling for an immediate ceasefire, saying it abandoned the necessity for there to be a linkage between a ceasefire and the release of hostages.'",US representative,1.0,USA,-1.0,1
670,1934,2025-01-13,'I expect the ceasefire to start on Sunday as planned with the release of the first three Israeli hostages.',US Secretary of State Anthony Blinken,0.0,USA,-1.0,0
671,1935,2024-12-30,"'The president has made clear Israel has a right to defend its citizens, consistent with international law and international humanitarian law, and to deter aggression from Iran and its proxy organisations.'",US official,1.0,USA,1.0,1
672,1936,2024-11-25,"'Whatever the ICC might imply, there is no equivalence - none - between Israel and Hamas. We will always stand with Israel against threats to its security.'",US President Joe Biden,1.0,USA,1.0,1
673,1937,2024-11-18,'The proposed resolution would have sent a dangerous message to Hamas that there's no need to come back to the negotiating table.',Robert Wood,1.0,USA,-1.0,1
674,1938,2024-11-18,'The document abandoned the necessity for there to be a linkage between a ceasefire and the release of hostages.',Robert Wood,0.0,USA,-1.0,0
675,1939,2024-11-18,'Dangerous message to Hamas that there's no need to come back to the negotiating table.',Robert Wood,1.0,USA,-1.0,1
676,1940,2024-10-28,'Israel must immediately address the “catastrophic humanitarian situation” in Gaza',US envoy to the UN,-1.0,USA,-1.0,-1
677,1941,2024-10-28,"'Israel's words must be matched by action, which was not happening'",US envoy to the UN,-1.0,USA,-1.0,-1
678,1942,2023-08-07,'The latest settler attack meanwhile has been condemned as terrorism by Washington',Washington spokesperson,-1.0,USA,-1.0,-1
679,1943,2023-10-09,'Hamas wouldn't be Hamas without the support that it's gotten over many years from Iran. We haven't yet seen direct evidence that Iran was behind this particular attack or involved. But the support over many years is clear.',US Secretary of State Antony Blinken,0.5,USA,0.5,1
680,1944,2023-11-27,"'The US is conducting unarmed UAV flights over Gaza, as well as providing advice and assistance to support our Israeli partner as they work on their hostage recovery efforts'",Pentagon,0.5,USA,0.5,1
681,1945,2023-12-04,'The resolution was calling for an unsustainable ceasefire which would leave Hamas in place able to repeat what it did on October 7',Robert Wood,1.0,USA,-1.0,1
682,1946,2023-12-11,'Israel was losing international support because of indiscriminate bombing of Palestinians.',US President Joe Biden,-1.0,USA,-1.0,-1
683,1947,2023-12-11,'The Israeli government appeared opposed a two-state solution with the Palestinians.',US President Joe Biden,-1.0,USA,-1.0,-1
684,1948,2023-10-16,'We will continue to work with all parties to keep the Rafah crossing in operation to enable the continued movement of aid that is imperative to the welfare of the people of Gaza.',US President Joe Biden,0.0,USA,0.5,0
685,1949,2023-11-27,"'The point, he said, was to minimise further casualties of innocent Palestinians.'",US Secretary of State Antony Blinken,-0.0,USA,0.0,-1
686,1950,2023-11-27,"'Mr Blinken earlier commented on the attack in West Jerusalem, calling it a reminder of the threat from terrorism that Israel and Israelis face every single day.'",US Secretary of State Antony Blinken,1.0,USA,-1.0,1
687,1951,2023-12-18,'The US is in serious talks and negotiations over another humanitarian pause and hostage exchange',US National Security Council spokesman John Kirby,0.0,USA,0.5,0
688,1952,2024-02-05,"'The US has warned it will not support an unplanned Israeli offensive in Rafah, which it says would be a disaster'",[US official or representative],0.0,USA,-1.0,0
689,1953,2024-10-14,"'The images and video of what appear to be displaced civilians burning alive following an Israeli air strike are deeply disturbing and we have made our concerns clear to the Israeli government. Israel has a responsibility to do more to avoid civilian casualties — and what happened here is horrifying, even if Hamas was operating near the hospital in an attempt to use civilians as human shields.'",White House National Security Council spokesperson,0.0,USA,-1.0,0
690,1954,2024-10-14,'The US expressed deep concern at the humanitarian situation and said Israeli actions had contributed to it.',US letter,-0.5,USA,0.5,-1
691,1955,2024-02-05,'Israel's actions in Gaza had been over the top.',US President Joe Biden,-0.5,USA,-0.5,-1
692,1956,2024-01-15,'There was no way to solve Israel's security challenges without a Palestinian state',State Department spokesman,-1.0,USA,-1.0,-1
693,1957,2024-01-15,'The US believes a Palestinian state alongside Israel - known as a two-state solution - is vital for long-term stability.',US official,0.0,USA,0.5,0
694,1958,2024-09-30,'There would be “severe consequences” for the Iranian attack and that the US will “work with Israel to make that the case”.',Jake Sullivan,0.5,USA,-0.5,1
695,1959,2024-05-27,"'Israel has a right to go after Hamas, and we understand this strike killed two senior Hamas terrorists who are responsible for attacks against Israeli civilians.'",White House national security spokesperson,1.0,USA,-1.0,1
696,1960,2024-05-27,'Israel must take every precaution possible to protect civilians.',White House national security spokesperson,0.0,USA,1.0,0
697,1961,2024-02-19,'The White House argued that the Algerian-proposed resolution would jeopardise talks to end the war.',[White House statement],0.0,USA,-1.0,0
698,1962,2024-02-12,"'On Sunday, US President Joe Biden told Israel's prime minister a military operation in Rafah should not happen without measures to ensure the safety of civilians.'",US President Joe Biden,0.0,USA,-1.0,0
699,1963,2024-02-12,'a Rafah offensive should not happen without measures to ensure the safety of civilians',US President Joe Biden,0.0,USA,-1.0,0
700,1964,2024-02-12,'Israel needed a credible and executable plan to protect the more than a million people in the city',US President Joe Biden,0.5,USA,0.5,1
701,1965,2023-11-27,'The next stage of the war must ensure civilians are protected.',US Secretary of State Antony Blinken,0.0,USA,0.5,0
702,1966,2023-11-27,'It must avoid further mass displacement of Palestinians and damage to critical infrastructure.',US Secretary of State Antony Blinken,-0.0,USA,0.0,-1
703,1967,2024-01-08,"'Far too many innocent Palestinian men, women and children have died in the war.'",US Secretary of State Antony Blinken,-1.0,USA,-1.0,-1
704,1968,2024-02-26,"'These airdrops are part of a sustained effort to get more aid into Gaza, including by expanding the flow of aid through land corridors and routes.'",US Central Command statement,0.0,USA,1.0,0
705,1969,2024-03-04,'Israel utterly rejects allegations that it is using starvation as a tool of war.',Yeela Cytrin,1.0,USA,-1.0,1
706,1970,2024-03-11,'The suffering of Palestinians would be front of mind for him and many others as Ramadan came at a moment of immense pain.',US President Joe Biden,-0.5,USA,-0.5,-1
707,1971,2024-08-05,"'No one should escalate this conflict. We've been engaged in intense diplomacy with allies and partners, communicating that message directly to Iran. We communicated that message directly to Israel.'",US Secretary of State Anthony Blinken,0.0,USA,-1.0,0
708,1972,2024-09-02,'Mr Netanyahu was not doing enough to secure a hostage deal and ceasefire with Hamas.',US President Joe Biden,0.0,USA,-1.0,0
709,1973,2024-09-16,'Washington would do everything we can to keep a wider war from breaking out.',US President Joe Biden,0.0,USA,0.5,0
710,1974,2024-09-23,'Full-scale conflict was “not in anyone's interest” and insisted that a “diplomatic solution is still possible”.',US President Joe Biden,0.0,USA,-1.0,0
711,1975,2024-06-03,'The US has every expectation Israel will accept a ceasefire proposal that would begin with a six-week cessation of hostilities in Gaza if Hamas takes the deal.',senior White House official,0.0,USA,-1.0,0
712,1976,2024-05-27,'it's time for this war to end',US President Joe Biden,0.0,USA,1.0,0
713,1977,2024-07-01,"'We’ve been in an intense effort with the Egyptians, with the Qataris to see if we could close the gaps that Hamas created in not saying yes to a proposal that everyone, including the Israelis, had said yes to.'",US Secretary of State Antony Blinken,1.0,USA,-1.0,1
714,1978,2024-07-01,'The group [Hamas] was the “one exception” to international support for the ceasefire proposal.',US Secretary of State Antony Blinken,0.0,USA,0.5,0
715,1979,2024-07-01,"'Hamas had created gaps... in not saying yes to a proposal that everyone, including the Israelis, had said yes to”.'",US Secretary of State Antony Blinken,1.0,USA,-1.0,1
716,1980,2024-03-18,"'Israel cleared Shifa once. Hamas came back into Shifa, which raises questions about how to ensure a sustainable campaign against Hamas so that it cannot regenerate, cannot retake territory.'",Jake Sullivan,1.0,USA,-1.0,1
717,1981,2024-04-08,'We will help defend Israel and Iran will not succeed.',US President Joe Biden,1.0,USA,-1.0,1
718,1982,2024-05-06,'An agreement is still achievable',US spokesperson,0.0,USA,0.5,0
719,1983,2024-05-06,'Warning firmly against a military operation in Rafah.',US spokesperson,-0.5,USA,0.5,-1
720,1984,2024-05-06,'The US is very clear that it is against any ground operation in Rafah that could threaten the lives of more Palestinian civilians',[implied US stance],-1.0,USA,-1.0,-1
721,1985,2024-03-04,'no excuses' for Israel not to allow more aid into the territory.',US President Joe Biden,-1.0,USA,-1.0,-1
722,1986,2023-10-16,'Urged Israel and Egypt to allow the Rafah crossing from Egypt to remain open to allow sustained supply of aid.',US Secretary of State Antony Blinken,0.0,USA,0.5,0
